transaction_id,timestamp,account_id,amount_inr,branch_id,region,channel,transaction_type,beneficiary_hash
TX0012850,2026-07-31T02:01:00Z,WA0029,99138.29,W04,WEST,ONLINE,TRANSFER,ben_west_0326
TX0012851,2026-07-31T14:16:00Z,WA0051,157430.99,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0012852,2026-07-31T15:30:00Z,WA0036,142074.15,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012853,2026-07-31T06:33:00Z,WA0076,103476.68,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0012854,2026-07-31T08:05:00Z,WA0037,193025.73,W02,WEST,ONLINE,TRANSFER,ben_west_0075
TX0012855,2026-07-31T03:26:00Z,WA0079,146557.04,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012856,2026-07-31T16:05:00Z,WA0039,609224.33,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012857,2026-07-31T12:21:00Z,WA0030,46778.53,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0012858,2026-07-31T22:44:00Z,WA0033,138775.63,W04,WEST,ONLINE,TRANSFER,ben_west_0298
TX0012859,2026-07-31T18:43:00Z,WA0059,484951.38,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0012860,2026-07-31T05:10:00Z,WA0059,170775.28,W01,WEST,ONLINE,CASH_WITHDRAWAL,
TX0012861,2026-07-31T15:41:00Z,WA0077,335883.74,W03,WEST,ONLINE,TRANSFER,ben_west_0081
TX0012862,2026-07-31T20:15:00Z,WA0078,52463.86,W01,WEST,ONLINE,TRANSFER,ben_west_0015
TX0012863,2026-07-31T02:45:00Z,WA0003,217671.36,W03,WEST,ATM,CASH_DEPOSIT,
TX0012864,2026-07-31T20:34:00Z,WA0034,199546.44,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0012865,2026-07-31T15:15:00Z,WA0055,350298.13,W03,WEST,ONLINE,TRANSFER,ben_west_0214
TX0012866,2026-07-31T05:42:00Z,WA0042,618355.43,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0012867,2026-07-31T20:53:00Z,WA0011,265554.36,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0001
TX0012868,2026-07-31T12:29:00Z,WA0044,135708.72,W02,WEST,ATM,TRANSFER,ben_west_0027
TX0012869,2026-07-31T12:30:00Z,WA0080,588145.24,W04,WEST,BRANCH_CASH,TRANSFER,ben_west_0090
TX0012870,2026-07-31T19:57:00Z,WA0079,176905.74,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0012871,2026-07-31T19:28:00Z,WA0069,266797.03,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0179
TX0012872,2026-07-31T01:28:00Z,WA0022,180271.38,W04,WEST,ATM,CASH_DEPOSIT,
TX0012873,2026-07-31T17:15:00Z,WA0080,43706.65,W03,WEST,ONLINE,TRANSFER,ben_west_0021
TX0012874,2026-07-31T13:20:00Z,WA0070,242072.58,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0012875,2026-07-31T18:30:00Z,WA0032,385270.73,W03,WEST,ONLINE,TRANSFER,ben_west_0105
TX0012876,2026-07-31T05:19:00Z,WA0001,210896.73,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0012877,2026-07-31T09:03:00Z,WA0072,131448.57,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0012878,2026-07-31T06:01:00Z,WA0006,356682.37,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0012879,2026-07-31T09:55:00Z,WA0058,144272.47,W03,WEST,ATM,CASH_DEPOSIT,
TX0012880,2026-07-31T06:16:00Z,WA0057,250891.15,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0012881,2026-08-01T14:44:00Z,NA0058,63189.77,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012882,2026-08-01T16:52:00Z,NA0052,65073.55,N02,NORTH,ONLINE,TRANSFER,ben_north_0209
TX0012883,2026-08-01T17:11:00Z,NA0032,77384.87,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0134
TX0012884,2026-08-01T21:01:00Z,NA0033,254818.62,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0322
TX0012885,2026-08-01T08:36:00Z,NA0052,88672.98,N01,NORTH,ATM,CASH_DEPOSIT,
TX0012886,2026-08-01T18:17:00Z,NA0054,49770.96,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0012887,2026-08-01T19:14:00Z,NA0021,113426.94,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0051
TX0012888,2026-08-01T11:14:00Z,NA0012,500665.7,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0111
TX0012889,2026-08-01T09:40:00Z,NA0018,127737.86,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012890,2026-08-01T21:34:00Z,NA0051,429887.2,N02,NORTH,ONLINE,TRANSFER,ben_north_0107
TX0012891,2026-08-01T20:38:00Z,NA0003,285706.19,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0012892,2026-08-01T14:14:00Z,NA0079,98458.16,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012893,2026-08-01T16:49:00Z,NA0058,180272.42,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0012894,2026-08-01T06:33:00Z,NA0069,132593.26,N04,NORTH,ONLINE,TRANSFER,ben_north_0049
TX0012895,2026-08-01T05:03:00Z,NA0041,191858.93,N01,NORTH,ATM,CASH_WITHDRAWAL,
TX0012896,2026-08-01T07:52:00Z,NA0047,72416.05,N01,NORTH,ONLINE,CASH_DEPOSIT,
TX0012897,2026-08-01T15:14:00Z,NA0020,155647.47,N04,NORTH,ONLINE,TRANSFER,ben_north_0047
TX0012898,2026-08-01T19:29:00Z,NA0003,72196.86,N04,NORTH,ONLINE,TRANSFER,ben_north_0157
TX0012899,2026-08-01T02:06:00Z,NA0058,166509.18,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0208
TX0012900,2026-08-01T11:56:00Z,NA0042,169411.07,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0096
TX0012901,2026-08-01T07:52:00Z,NA0054,38765.63,N03,NORTH,ATM,CASH_DEPOSIT,
TX0012902,2026-08-01T05:48:00Z,NA0039,52953.56,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0012903,2026-08-01T17:46:00Z,NA0061,138236.59,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0012904,2026-08-01T04:48:00Z,NA0003,229476.08,N01,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0012905,2026-08-01T05:16:00Z,NA0013,100142.62,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0010
TX0012906,2026-08-01T11:14:00Z,NA0072,46499.53,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0193
TX0012907,2026-08-01T12:51:00Z,NA0046,230017.83,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012908,2026-08-01T07:43:00Z,NA0019,35244.64,N02,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0012909,2026-08-01T11:37:00Z,NA0072,346737.25,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012910,2026-08-01T20:19:00Z,NA0071,301426.49,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012911,2026-08-01T04:03:00Z,NA0054,199136.99,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012912,2026-08-01T20:23:00Z,NA0074,162989.67,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012913,2026-08-01T02:38:00Z,NA0007,112941.95,N04,NORTH,ONLINE,TRANSFER,ben_north_0276
TX0012914,2026-08-01T02:59:00Z,NA0075,159865.83,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0321
TX0012915,2026-08-01T08:50:00Z,NA0066,68663.03,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0012916,2026-08-01T06:28:00Z,NA0003,119217.5,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0171
TX0012917,2026-08-01T08:02:00Z,NA0048,116379.48,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0187
TX0012918,2026-08-01T10:11:00Z,NA0069,906422.44,N03,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012919,2026-08-01T19:56:00Z,NA0019,176791.56,N03,NORTH,ONLINE,TRANSFER,ben_north_0102
TX0012920,2026-08-01T17:06:00Z,NA0007,342840.88,N03,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0012921,2026-08-01T12:33:00Z,NA0009,85389.15,N01,NORTH,ATM,TRANSFER,ben_north_0205
TX0012922,2026-08-01T10:59:00Z,NA0008,202565.6,N03,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012923,2026-08-01T14:48:00Z,NA0068,37509.58,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0012924,2026-08-01T21:25:00Z,NA0076,271553.03,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0026
TX0012925,2026-08-01T09:56:00Z,NA0002,136224.46,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012926,2026-08-01T07:59:00Z,NA0025,275776.72,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0012927,2026-08-01T08:26:00Z,SA0053,250506.83,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0136
TX0012928,2026-08-01T18:25:00Z,SA0019,251556.66,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012929,2026-08-01T12:53:00Z,SA0036,163958.7,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0210
TX0012930,2026-08-01T20:52:00Z,SA0055,70460.98,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0303
TX0012931,2026-08-01T12:54:00Z,SA0061,91869.4,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0297
TX0012932,2026-08-01T17:32:00Z,SA0063,150237.4,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012933,2026-08-01T07:02:00Z,SA0033,473822.4,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0117
TX0012934,2026-08-01T16:21:00Z,SA0004,110735.64,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012935,2026-08-01T03:15:00Z,SA0051,335612.25,S03,SOUTH,ONLINE,TRANSFER,ben_south_0121
TX0012936,2026-08-01T06:59:00Z,SA0076,25430.04,S04,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012937,2026-08-01T20:16:00Z,SA0001,173157.72,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0076
TX0012938,2026-08-01T00:50:00Z,SA0031,36003.46,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012939,2026-08-01T14:44:00Z,SA0012,43277.78,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012940,2026-08-01T22:28:00Z,SA0037,512554.4,S01,SOUTH,ATM,CASH_WITHDRAWAL,
TX0012941,2026-08-01T04:26:00Z,SA0059,120308.96,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012942,2026-08-01T18:45:00Z,SA0065,314758.23,S02,SOUTH,ATM,TRANSFER,ben_south_0222
TX0012943,2026-08-01T02:15:00Z,SA0072,197680.52,S04,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012944,2026-08-01T22:46:00Z,SA0063,196234.59,S03,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012945,2026-08-01T02:14:00Z,SA0044,121246.48,S02,SOUTH,ONLINE,TRANSFER,ben_south_0216
TX0012946,2026-08-01T11:26:00Z,SA0050,87338.73,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012947,2026-08-01T16:37:00Z,SA0046,301196.26,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0050
TX0012948,2026-08-01T19:13:00Z,SA0010,68905.92,S04,SOUTH,ONLINE,TRANSFER,ben_south_0152
TX0012949,2026-08-01T06:41:00Z,SA0038,293215.42,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0100
TX0012950,2026-08-01T16:38:00Z,SA0080,177641.34,S03,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0012951,2026-08-01T08:56:00Z,SA0016,204303.86,S03,SOUTH,ATM,TRANSFER,ben_south_0344
TX0012952,2026-08-01T20:32:00Z,SA0007,172145.77,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0150
TX0012953,2026-08-01T19:40:00Z,SA0075,164425.68,S01,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0012954,2026-08-01T15:40:00Z,SA0016,1004562.2,S01,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012955,2026-08-01T06:41:00Z,SA0060,190071.07,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012956,2026-08-01T17:25:00Z,SA0034,225253.48,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012957,2026-08-01T17:38:00Z,SA0055,223009.65,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0197
TX0012958,2026-08-01T19:22:00Z,SA0054,75708.12,S04,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012959,2026-08-01T19:42:00Z,SA0022,268164.21,S04,SOUTH,ONLINE,TRANSFER,ben_south_0211
TX0012960,2026-08-01T01:48:00Z,SA0018,324745.49,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0193
TX0012961,2026-08-01T09:20:00Z,SA0068,188785.83,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012962,2026-08-01T02:31:00Z,SA0002,75525.16,S01,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0292
TX0012963,2026-08-01T13:37:00Z,SA0036,116473.0,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012964,2026-08-01T05:59:00Z,SA0002,46778.61,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0266
TX0012965,2026-08-01T11:36:00Z,SA0073,231320.01,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012966,2026-08-01T22:36:00Z,SA0059,728593.68,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012967,2026-08-01T20:36:00Z,SA0021,680393.44,S04,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0012968,2026-08-01T02:40:00Z,SA0003,90796.39,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0012969,2026-08-01T22:47:00Z,SA0016,224041.86,S03,SOUTH,ONLINE,CASH_DEPOSIT,
TX0012970,2026-08-01T16:23:00Z,SA0063,114522.66,S02,SOUTH,ATM,TRANSFER,ben_south_0206
TX0012971,2026-08-01T19:01:00Z,SA0025,511668.03,S01,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012972,2026-08-01T19:16:00Z,SA0035,89396.43,S03,SOUTH,ATM,CASH_DEPOSIT,
TX0012973,2026-08-01T16:53:00Z,EA0034,236621.43,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0070
TX0012974,2026-08-01T00:50:00Z,EA0033,38183.89,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0162
TX0012975,2026-08-01T02:57:00Z,EA0007,1058366.02,E04,EAST,ONLINE,CASH_DEPOSIT,
TX0012976,2026-08-01T10:51:00Z,EA0026,318517.48,E04,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012977,2026-08-01T06:13:00Z,EA0054,103594.42,E01,EAST,ONLINE,CASH_WITHDRAWAL,
TX0012978,2026-08-01T00:45:00Z,EA0030,276404.83,E02,EAST,ONLINE,CASH_WITHDRAWAL,
TX0012979,2026-08-01T06:17:00Z,EA0064,171167.98,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0132
TX0012980,2026-08-01T02:03:00Z,EA0007,194688.41,E02,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012981,2026-08-01T10:21:00Z,EA0015,25098.31,E03,EAST,ONLINE,TRANSFER,ben_east_0247
TX0012982,2026-08-01T16:44:00Z,EA0065,257557.7,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012983,2026-08-01T06:13:00Z,EA0074,192131.47,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012984,2026-08-01T09:32:00Z,EA0027,115595.71,E04,EAST,ONLINE,TRANSFER,ben_east_0240
TX0012985,2026-08-01T18:09:00Z,EA0001,164173.14,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012986,2026-08-01T09:53:00Z,EA0079,108401.46,E01,EAST,ATM,CASH_DEPOSIT,
TX0012987,2026-08-01T07:14:00Z,EA0058,64445.94,E04,EAST,ONLINE,CASH_WITHDRAWAL,
TX0012988,2026-08-01T07:05:00Z,EA0051,80864.52,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012989,2026-08-01T03:39:00Z,EA0011,89595.61,E02,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012990,2026-08-01T09:50:00Z,EA0046,81217.71,E03,EAST,ONLINE,CASH_DEPOSIT,
TX0012991,2026-08-01T01:36:00Z,EA0024,83491.66,E04,EAST,ATM,TRANSFER,ben_east_0281
TX0012992,2026-08-01T18:13:00Z,EA0030,576644.66,E03,EAST,BRANCH_CASH,TRANSFER,ben_east_0326
TX0012993,2026-08-01T12:14:00Z,EA0067,137651.85,E04,EAST,ONLINE,TRANSFER,ben_east_0115
TX0012994,2026-08-01T20:20:00Z,EA0010,67147.26,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012995,2026-08-01T14:53:00Z,EA0074,69548.01,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0012996,2026-08-01T18:48:00Z,EA0075,56247.15,E02,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0012997,2026-08-01T09:01:00Z,EA0045,420510.31,E02,EAST,ONLINE,TRANSFER,ben_east_0067
TX0012998,2026-08-01T00:30:00Z,EA0006,92103.0,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0012999,2026-08-01T05:14:00Z,EA0064,348659.78,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0013000,2026-08-01T12:16:00Z,EA0005,437462.28,E03,EAST,ONLINE,TRANSFER,ben_east_0222
TX0013001,2026-08-01T16:01:00Z,EA0035,252787.15,E02,EAST,ATM,TRANSFER,ben_east_0124
TX0013002,2026-08-01T09:31:00Z,EA0008,177820.53,E03,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013003,2026-08-01T06:06:00Z,EA0040,670540.58,E03,EAST,ONLINE,TRANSFER,ben_east_0128
TX0013004,2026-08-01T05:43:00Z,EA0068,435089.03,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0013005,2026-08-01T11:44:00Z,EA0007,104530.56,E04,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0013006,2026-08-01T16:29:00Z,EA0016,106613.21,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0013007,2026-08-01T13:41:00Z,EA0018,100134.35,E03,EAST,ATM,TRANSFER,ben_east_0265
TX0013008,2026-08-01T02:28:00Z,EA0039,363193.2,E04,EAST,ATM,TRANSFER,ben_east_0344
TX0013009,2026-08-01T04:11:00Z,EA0027,311812.11,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0013010,2026-08-01T14:24:00Z,EA0033,58219.85,E01,EAST,ATM,TRANSFER,ben_east_0028
TX0013011,2026-08-01T09:16:00Z,EA0061,344599.34,E01,EAST,ONLINE,TRANSFER,ben_east_0091
TX0013012,2026-08-01T22:13:00Z,EA0080,72474.96,E03,EAST,BRANCH_CASH,TRANSFER,ben_east_0017
TX0013013,2026-08-01T18:04:00Z,EA0026,113828.45,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0119
TX0013014,2026-08-01T05:51:00Z,EA0012,219264.96,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0013015,2026-08-01T03:49:00Z,EA0032,86198.28,E01,EAST,ATM,TRANSFER,ben_east_0099
TX0013016,2026-08-01T22:22:00Z,EA0014,265817.77,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0280
TX0013017,2026-08-01T21:03:00Z,EA0038,46572.37,E03,EAST,BRANCH_CASH,TRANSFER,ben_east_0327
TX0013018,2026-08-01T09:40:00Z,EA0015,108909.36,E03,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013019,2026-08-01T04:47:00Z,WA0014,189224.89,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013020,2026-08-01T14:10:00Z,WA0070,311724.01,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0019
TX0013021,2026-08-01T06:44:00Z,WA0044,87878.86,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013022,2026-08-01T15:54:00Z,WA0022,279152.56,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013023,2026-08-01T11:19:00Z,WA0066,351117.81,W01,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013024,2026-08-01T20:12:00Z,WA0078,252856.81,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013025,2026-08-01T09:25:00Z,WA0010,90007.3,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013026,2026-08-01T13:53:00Z,WA0024,377763.61,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0013027,2026-08-01T00:39:00Z,WA0008,109678.06,W01,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013028,2026-08-01T08:45:00Z,WA0051,393365.96,W01,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013029,2026-08-01T14:08:00Z,WA0013,130605.44,W04,WEST,ONLINE,TRANSFER,ben_west_0315
TX0013030,2026-08-01T14:40:00Z,WA0065,73375.32,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0013031,2026-08-01T08:02:00Z,WA0070,244656.74,W04,WEST,ATM,CASH_WITHDRAWAL,
TX0013032,2026-08-01T20:38:00Z,WA0006,156895.66,W03,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013033,2026-08-01T22:04:00Z,WA0028,98488.79,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0013034,2026-08-01T20:18:00Z,WA0001,80894.19,W03,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013035,2026-08-01T11:52:00Z,WA0072,742749.56,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013036,2026-08-01T07:15:00Z,WA0025,273796.55,W01,WEST,ATM,TRANSFER,ben_west_0118
TX0013037,2026-08-01T06:20:00Z,WA0060,138878.94,W04,WEST,ATM,TRANSFER,ben_west_0228
TX0013038,2026-08-01T06:43:00Z,WA0066,76847.52,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0013039,2026-08-01T21:09:00Z,WA0035,207398.34,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013040,2026-08-01T20:02:00Z,WA0076,173499.76,W03,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013041,2026-08-01T20:00:00Z,WA0019,19902.63,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013042,2026-08-01T09:31:00Z,WA0060,193723.51,W04,WEST,ONLINE,TRANSFER,ben_west_0272
TX0013043,2026-08-01T01:11:00Z,WA0070,146173.04,W03,WEST,ONLINE,CASH_DEPOSIT,
TX0013044,2026-08-01T15:17:00Z,WA0026,663536.44,W03,WEST,ATM,CASH_DEPOSIT,
TX0013045,2026-08-01T02:39:00Z,WA0009,74566.64,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013046,2026-08-01T13:13:00Z,WA0062,168126.42,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013047,2026-08-01T22:30:00Z,WA0030,608204.15,W02,WEST,ATM,CASH_DEPOSIT,
TX0013048,2026-08-01T17:47:00Z,WA0026,253185.4,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013049,2026-08-01T16:45:00Z,WA0014,266302.22,W03,WEST,ONLINE,CASH_DEPOSIT,
TX0013050,2026-08-01T10:46:00Z,WA0028,146371.49,W03,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013051,2026-08-01T11:23:00Z,WA0028,260919.85,W04,WEST,BRANCH_CASH,TRANSFER,ben_west_0148
TX0013052,2026-08-01T07:30:00Z,WA0005,466908.53,W02,WEST,ATM,CASH_DEPOSIT,
TX0013053,2026-08-01T04:52:00Z,WA0074,108897.65,W02,WEST,BRANCH_CASH,TRANSFER,ben_west_0230
TX0013054,2026-08-01T22:34:00Z,WA0055,102815.19,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013055,2026-08-01T06:08:00Z,WA0058,524048.66,W03,WEST,ONLINE,CASH_DEPOSIT,
TX0013056,2026-08-01T19:54:00Z,WA0061,70601.08,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0013057,2026-08-01T17:51:00Z,WA0025,155705.35,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013058,2026-08-01T10:53:00Z,WA0013,358507.91,W02,WEST,ATM,CASH_WITHDRAWAL,
TX0013059,2026-08-01T07:20:00Z,WA0056,105353.19,W04,WEST,ATM,CASH_WITHDRAWAL,
TX0013060,2026-08-01T20:30:00Z,WA0071,153365.62,W04,WEST,ONLINE,TRANSFER,ben_west_0059
TX0013061,2026-08-01T10:15:00Z,WA0077,443472.24,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0013062,2026-08-01T12:02:00Z,WA0040,1284763.99,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0283
TX0013063,2026-08-01T07:05:00Z,WA0039,213263.3,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0013064,2026-08-01T10:38:00Z,WA0039,258036.44,W03,WEST,ONLINE,CASH_WITHDRAWAL,
TX0013065,2026-08-02T21:58:00Z,NA0022,371293.72,N02,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0013066,2026-08-02T07:09:00Z,NA0032,812540.81,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013067,2026-08-02T06:28:00Z,NA0034,498309.76,N02,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0013068,2026-08-02T06:05:00Z,NA0061,182038.63,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013069,2026-08-02T14:16:00Z,NA0067,175674.89,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013070,2026-08-02T18:30:00Z,NA0077,85579.49,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0044
TX0013071,2026-08-02T21:32:00Z,NA0060,296860.96,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013072,2026-08-02T07:22:00Z,NA0033,92938.32,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013073,2026-08-02T08:34:00Z,NA0034,781676.54,N04,NORTH,ONLINE,TRANSFER,ben_north_0266
TX0013074,2026-08-02T03:19:00Z,NA0006,428722.12,N02,NORTH,ATM,TRANSFER,ben_north_0278
TX0013075,2026-08-02T21:53:00Z,NA0048,124532.42,N04,NORTH,ATM,CASH_DEPOSIT,
TX0013076,2026-08-02T04:32:00Z,NA0070,696179.79,N02,NORTH,ATM,CASH_DEPOSIT,
TX0013077,2026-08-02T07:39:00Z,NA0027,296567.64,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0013078,2026-08-02T18:35:00Z,NA0061,139505.01,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0013079,2026-08-02T04:54:00Z,NA0062,45302.99,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0306
